lat,lon,sza,lt,fmax,event,t_fdmax,t_rdmax,dt,pk
38.86,-99.39,38.05,11.08,0.000288461,2013-05-13 16:05:00,2013-05-13 15:51:40.643000,2013-05-13 15:53:27.849896,107.21,102_fhe
38.86,-99.39,38.05,11.08,0.000288461,2013-05-13 16:05:00,2013-05-13 15:51:40.643000,2013-05-13 15:53:57.778228,137.14,102_fhw
43.27,-120.36,54.41,9.08,0.000288461,2013-05-13 16:05:00,2013-05-13 15:51:40.643000,2013-05-13 15:55:10.772779,210.13,102_cve
43.27,-120.36,54.41,9.08,0.000288461,2013-05-13 16:05:00,2013-05-13 15:51:40.643000,2013-05-13 15:59:17.931049,457.29,102_cvw
53.32,-60.46,34.8,13.08,0.000288461,2013-05-13 16:05:00,2013-05-13 15:51:40.643000,2013-05-13 15:51:57.868571,17.23,102_gbr
52.16,-106.53,48.16,10.08,0.000288461,2013-05-13 16:05:00,2013-05-13 15:51:40.643000,2013-05-13 15:54:15.020840,154.38,102_sas
53.98,-122.59,57.81,9.08,0.000288461,2013-05-13 16:05:00,2013-05-13 15:51:40.643000,2013-05-13 15:54:39.005133,178.36,102_pgr
37.1,-77.95,86.23,17.9,0.000235325,2013-10-29 21:54:00,2013-10-29 21:46:39.283000,2013-10-29 21:49:56.204315,196.92,103_bks
38.86,-99.39,72.23,16.9,0.000235325,2013-10-29 21:54:00,2013-10-29 21:46:39.283000,2013-10-29 21:49:14.433896,155.15,103_fhe
38.86,-99.39,72.23,16.9,0.000235325,2013-10-29 21:54:00,2013-10-29 21:46:39.283000,2013-10-29 21:47:56.773132,77.49,103_fhw
43.27,-120.36,64.14,14.9,0.000235325,2013-10-29 21:54:00,2013-10-29 21:46:39.283000,2013-10-29 21:48:56.170534,136.89,103_cve
43.27,-120.36,64.14,14.9,0.000235325,2013-10-29 21:54:00,2013-10-29 21:46:39.283000,2013-10-29 21:48:44.505801,125.22,103_cvw
52.16,-106.53,76.86,15.9,0.000235325,2013-10-29 21:54:00,2013-10-29 21:46:39.283000,2013-10-29 21:49:29.149579,169.87,103_sas
53.98,-122.59,72.32,14.9,0.000235325,2013-10-29 21:54:00,2013-10-29 21:46:39.283000,2013-10-29 21:49:17.913235,158.63,103_pgr
37.93,-75.47,55.69,11.05,0.00021417099999999998,2013-10-25 15:03:00,2013-10-25 14:53:46.143000,2013-10-25 14:55:44.835892,118.69,104_wal
37.1,-77.95,56.04,11.05,0.000214171,2013-10-25 15:03:00,2013-10-25 14:53:46.143000,2013-10-25 14:57:56.217660,250.07,104_bks
53.32,-60.46,66.22,12.05,0.00021417099999999998,2013-10-25 15:03:00,2013-10-25 14:53:46.143000,2013-10-25 14:57:01.505183,195.36,104_gbr
49.39,-82.32,67.98,11.05,0.000214171,2013-10-25 15:03:00,2013-10-25 14:53:46.143000,2013-10-25 14:56:27.971834,161.83,104_kap
52.16,-106.53,80.69,9.05,0.00021417099999999998,2013-10-25 15:03:00,2013-10-25 14:53:46.143000,2013-10-25 15:00:21.189468,395.05,104_sas
53.98,-122.59,89.66,8.05,0.000214171,2013-10-25 15:03:00,2013-10-25 14:53:46.143000,2013-10-25 14:54:24.028420,37.89,104_pgr
43.27,-120.36,80.79,19.28,0.000175473,2013-05-13 02:17:00,2013-05-13 01:58:13.040000,2013-05-13 02:08:50.185257,637.15,105_cvw
53.98,-122.59,76.63,19.28,0.000175473,2013-05-13 02:17:00,2013-05-13 01:58:13.040000,2013-05-13 02:02:33.004190,259.96,105_pgr
43.27,-120.36,75.4,18.8,0.00012945,2013-05-15 01:48:00,2013-05-15 01:28:52.367000,2013-05-15 01:39:17.937764,625.57,107_cvw
53.98,-122.59,72.08,18.8,0.00012945,2013-05-15 01:48:00,2013-05-15 01:28:52.367000,2013-05-15 01:39:04.663478,612.3,107_pgr
38.86,-99.39,146.41,22.43,0.00012223100000000002,2013-11-08 04:26:00,2013-11-08 04:24:00.587000,2013-11-08 04:24:17.531487,16.94,108_fhw
49.39,-82.32,126.9,22.05,0.000102546,2013-10-28 02:03:00,2013-10-28 01:44:29.260000,2013-10-28 01:52:35.515849,486.26,110_kap
38.86,-99.39,77.11,15.97,6.48872e-05,2013-12-31 21:58:00,2013-12-31 21:49:51.380000,2013-12-31 21:52:27.565621,156.19,114_fhw
53.32,-60.46,107.26,17.97,6.48872e-05,2013-12-31 21:58:00,2013-12-31 21:49:51.380000,2013-12-31 21:54:38.213222,286.83,114_gbr
37.93,-75.47,68.5,15.88,6.524390000000001e-05,2013-11-01 19:53:00,2013-11-01 19:50:10.247000,2013-11-01 19:52:17.814445,127.57,115_wal
37.1,-77.95,66.48,15.88,6.524390000000001e-05,2013-11-01 19:53:00,2013-11-01 19:50:10.247000,2013-11-01 19:51:43.247431,93.0,115_bks
43.27,-120.36,57.95,12.88,6.524390000000001e-05,2013-11-01 19:53:00,2013-11-01 19:50:10.247000,2013-11-01 19:52:07.816662,117.57,115_cve
43.27,-120.36,57.95,12.88,6.524390000000001e-05,2013-11-01 19:53:00,2013-11-01 19:50:10.247000,2013-11-01 19:52:44.163891,153.92,115_cvw
37.1,-77.95,72.27,18.82,5.97876e-05,2013-06-07 22:49:00,2013-06-07 22:36:42.980000,2013-06-07 22:45:12.950808,509.97,116_bks
43.27,-120.36,40.21,15.82,5.97876e-05,2013-06-07 22:49:00,2013-06-07 22:36:42.980000,2013-06-07 22:38:15.033360,92.05,116_cve
43.27,-120.36,40.21,15.82,5.97876e-05,2013-06-07 22:49:00,2013-06-07 22:36:42.980000,2013-06-07 22:37:20.973728,37.99,116_cvw
49.39,-82.32,66.58,18.82,5.97876e-05,2013-06-07 22:49:00,2013-06-07 22:36:42.980000,2013-06-07 22:37:21.219254,38.24,116_kap
52.16,-106.53,51.46,16.82,5.97876e-05,2013-06-07 22:49:00,2013-06-07 22:36:42.980000,2013-06-07 22:36:59.798348,16.82,116_sas
53.98,-122.59,43.14,15.82,5.97876e-05,2013-06-07 22:49:00,2013-06-07 22:36:42.980000,2013-06-07 22:38:55.505648,132.53,116_pgr
37.93,-75.47,23.24,13.53,5.72483e-05,2013-05-03 17:32:00,2013-05-03 17:19:00.863000,2013-05-03 17:26:00.209690,419.35,117_wal
43.27,-120.36,41.4,10.53,5.72483e-05,2013-05-03 17:32:00,2013-05-03 17:19:00.863000,2013-05-03 17:27:02.005482,481.14,117_cve
43.27,-120.36,41.4,10.53,5.72483e-05,2013-05-03 17:32:00,2013-05-03 17:19:00.863000,2013-05-03 17:26:58.955470,478.09,117_cvw
52.16,-106.53,40.51,11.53,5.72483e-05,2013-05-03 17:32:00,2013-05-03 17:19:00.863000,2013-05-03 17:26:20.794572,439.93,117_sas
53.98,-122.59,48.53,10.53,5.72483e-05,2013-05-03 17:32:00,2013-05-03 17:19:00.863000,2013-05-03 17:26:52.182196,471.32,117_pgr
37.1,-77.95,49.52,9.53,5.053270000000001e-05,2013-05-22 13:32:00,2013-05-22 13:03:00.480000,2013-05-22 13:08:15.047537,314.57,119_bks
38.86,-99.39,66.29,8.53,5.053270000000001e-05,2013-05-22 13:32:00,2013-05-22 13:03:00.480000,2013-05-22 13:14:48.200957,707.72,119_fhe
38.86,-99.39,66.29,8.53,5.053270000000001e-05,2013-05-22 13:32:00,2013-05-22 13:03:00.480000,2013-05-22 13:08:15.040018,314.56,119_fhw
52.16,-106.53,69.51,7.53,5.053270000000001e-05,2013-05-22 13:32:00,2013-05-22 13:03:00.480000,2013-05-22 13:08:15.047798,314.57,119_sas
53.98,-122.59,131.17,22.37,5.21487e-05,2013-11-03 05:22:00,2013-11-03 05:20:30.407000,2013-11-03 05:20:48.032480,17.63,120_pgr
53.32,-60.46,66.91,12.25,4.432090000000001e-05,2013-10-28 15:15:00,2013-10-28 15:02:00.253000,2013-10-28 15:11:59.297452,599.04,121_gbr
49.39,-82.32,67.85,11.25,4.432090000000001e-05,2013-10-28 15:15:00,2013-10-28 15:02:00.253000,2013-10-28 15:12:21.537936,621.28,121_kap
53.98,-122.59,88.95,8.25,4.432090000000001e-05,2013-10-28 15:15:00,2013-10-28 15:02:00.253000,2013-10-28 15:12:17.877684,617.62,121_pgr
43.27,-120.36,67.04,17.95,3.95781e-05,2013-05-10 00:57:00,2013-05-10 00:48:11.747000,2013-05-10 00:50:28.125435,136.38,123_cvw
53.98,-122.59,65.59,17.95,3.95781e-05,2013-05-10 00:57:00,2013-05-10 00:48:11.747000,2013-05-10 00:48:45.009148,33.26,123_pgr
37.93,-75.47,68.49,8.77,3.87596e-05,2013-11-06 13:46:00,2013-11-06 13:43:22.150000,2013-11-06 13:44:53.013538,90.86,124_wal
49.39,-82.32,79.76,8.77,3.87596e-05,2013-11-06 13:46:00,2013-11-06 13:43:22.150000,2013-11-06 13:44:34.538438,72.39,124_kap
38.86,-99.39,40.14,15.63,3.38856e-05,2013-04-12 20:38:00,2013-04-12 20:32:16.287000,2013-04-12 20:35:25.588302,189.3,128_fhe
38.86,-99.39,40.14,15.63,3.38856e-05,2013-04-12 20:38:00,2013-04-12 20:32:16.287000,2013-04-12 20:33:37.489170,81.2,128_fhw
43.27,-120.36,35.17,13.63,3.38856e-05,2013-04-12 20:38:00,2013-04-12 20:32:16.287000,2013-04-12 20:34:58.971449,162.68,128_cve
43.27,-120.36,35.17,13.63,3.38856e-05,2013-04-12 20:38:00,2013-04-12 20:32:16.287000,2013-04-12 20:35:38.504038,202.22,128_cvw
49.39,-82.32,56.15,16.63,3.38856e-05,2013-04-12 20:38:00,2013-04-12 20:32:16.287000,2013-04-12 20:34:37.808942,141.52,128_kap
52.16,-106.53,47.0,14.63,3.38856e-05,2013-04-12 20:38:00,2013-04-12 20:32:16.287000,2013-04-12 20:33:54.094553,97.81,128_sas
53.98,-122.59,45.32,13.63,3.38856e-05,2013-04-12 20:38:00,2013-04-12 20:32:16.287000,2013-04-12 20:34:18.081627,121.79,128_pgr
37.93,-75.47,30.23,14.4,3.47146e-05,2013-08-17 18:24:00,2013-08-17 18:20:32.643000,2013-08-17 18:20:57.847986,25.2,129_wal
37.1,-77.95,28.35,14.4,3.47146e-05,2013-08-17 18:24:00,2013-08-17 18:20:32.643000,2013-08-17 18:20:48.415811,15.77,129_bks
52.16,-106.53,40.05,12.4,3.47146e-05,2013-08-17 18:24:00,2013-08-17 18:20:32.643000,2013-08-17 18:20:50.199188,17.56,129_sas
53.98,-122.59,46.2,11.4,3.47146e-05,2013-08-17 18:24:00,2013-08-17 18:20:32.643000,2013-08-17 18:21:43.639428,71.0,129_pgr
49.39,-82.32,96.82,4.95,3.23327e-05,2013-05-17 08:57:00,2013-05-17 08:49:01.850000,2013-05-17 08:52:34.674794,212.82,131_kap
38.86,-99.39,53.76,14.45,3.15877e-05,2013-10-26 19:27:00,2013-10-26 19:19:01.137000,2013-10-26 19:25:22.712215,381.58,133_fhe
49.39,-82.32,68.68,15.45,3.15877e-05,2013-10-26 19:27:00,2013-10-26 19:19:01.137000,2013-10-26 19:24:18.288179,317.15,133_kap
43.27,-120.36,85.83,20.23,2.92372e-05,2013-06-21 03:14:00,2013-06-21 02:53:25.317000,2013-06-21 02:59:21.078602,355.76,135_cvw
49.39,-82.32,101.05,23.23,2.92372e-05,2013-06-21 03:14:00,2013-06-21 02:53:25.317000,2013-06-21 03:05:31.296033,725.98,135_kap
52.16,-106.53,88.53,21.23,2.92372e-05,2013-06-21 03:14:00,2013-06-21 02:53:25.317000,2013-06-21 02:54:33.098676,67.78,135_sas
53.98,-122.59,79.68,20.23,2.92372e-05,2013-06-21 03:14:00,2013-06-21 02:53:25.317000,2013-06-21 02:55:48.016848,142.7,135_pgr
37.93,-75.47,51.05,16.93,3.00767e-05,2013-06-23 20:56:00,2013-06-23 20:52:43.343000,2013-06-23 20:53:05.886526,22.54,136_wal
37.1,-77.95,49.1,16.93,3.00767e-05,2013-06-23 20:56:00,2013-06-23 20:52:43.343000,2013-06-23 20:53:15.006664,31.66,136_bks
38.86,-99.39,32.69,15.93,3.00767e-05,2013-06-23 20:56:00,2013-06-23 20:52:43.343000,2013-06-23 20:53:16.626123,33.28,136_fhe
38.86,-99.39,32.69,15.93,3.00767e-05,2013-06-23 20:56:00,2013-06-23 20:52:43.343000,2013-06-23 20:52:59.106257,15.76,136_fhw
43.27,-120.36,22.59,13.93,3.00767e-05,2013-06-23 20:56:00,2013-06-23 20:52:43.343000,2013-06-23 20:53:04.824486,21.48,136_cve
43.27,-120.36,22.59,13.93,3.00767e-05,2013-06-23 20:56:00,2013-06-23 20:52:43.343000,2013-06-23 20:53:29.638859,46.3,136_cvw
52.16,-106.53,35.32,14.93,3.00767e-05,2013-06-23 20:56:00,2013-06-23 20:52:43.343000,2013-06-23 20:53:00.084097,16.74,136_sas
53.98,-122.59,31.63,13.93,3.00767e-05,2013-06-23 20:56:00,2013-06-23 20:52:43.343000,2013-06-23 20:53:00.058297,16.72,136_pgr
53.32,-60.46,137.88,0.03,3.00347e-05,2013-10-25 03:02:00,2013-10-25 02:54:00.487000,2013-10-25 03:00:31.515772,391.03,137_gbr
53.32,-60.46,126.89,22.8,2.84083e-05,2013-10-09 01:48:00,2013-10-09 01:35:44.243000,2013-10-09 01:41:24.903178,340.66,138_gbr
49.39,-82.32,118.68,21.8,2.84083e-05,2013-10-09 01:48:00,2013-10-09 01:35:44.243000,2013-10-09 01:38:54.167831,189.92,138_kap
37.93,-75.47,63.53,10.08,2.83978e-05,2013-10-28 14:05:00,2013-10-28 14:02:28.587000,2013-10-28 14:03:42.207779,73.62,139_wal
38.86,-99.39,61.58,15.88,2.79466e-05,2013-10-23 20:53:00,2013-10-23 20:45:01.597000,2013-10-23 20:48:03.341251,181.74,140_fhe
38.86,-99.39,61.58,15.88,2.7946599999999998e-05,2013-10-23 20:53:00,2013-10-23 20:45:01.597000,2013-10-23 20:47:15.611826,134.01,140_fhw
37.93,-75.47,56.78,11.02,2.79361e-05,2013-10-28 15:01:00,2013-10-28 14:57:34.017000,2013-10-28 14:59:00.836846,86.82,141_wal
37.1,-77.95,57.13,11.02,2.7936100000000002e-05,2013-10-28 15:01:00,2013-10-28 14:57:34.017000,2013-10-28 14:59:01.206496,87.19,141_bks
53.32,-60.46,115.59,4.3,2.8146e-05,2013-11-05 08:18:00,2013-11-05 08:16:40.653000,2013-11-05 08:16:58.202459,17.55,143_gbr
37.93,-75.47,63.56,9.42,2.5071500000000002e-05,2013-11-07 14:25:00,2013-11-07 14:19:49.737000,2013-11-07 14:22:42.017248,172.28,144_wal
38.86,-99.39,78.02,8.42,2.50715e-05,2013-11-07 14:25:00,2013-11-07 14:19:49.737000,2013-11-07 14:23:30.142558,220.41,144_fhe
53.32,-60.46,71.83,10.42,2.5071500000000002e-05,2013-11-07 14:25:00,2013-11-07 14:19:49.737000,2013-11-07 14:20:58.307948,68.57,144_gbr
49.39,-82.32,75.51,9.42,2.50715e-05,2013-11-07 14:25:00,2013-11-07 14:19:49.737000,2013-11-07 14:23:52.643825,242.91,144_kap
37.1,-77.95,60.04,15.35,2.46098e-05,2013-10-25 19:21:00,2013-10-25 19:15:36.167000,2013-10-25 19:19:46.797970,250.63,146_bks
38.86,-99.39,53.04,14.35,2.46098e-05,2013-10-25 19:21:00,2013-10-25 19:15:36.167000,2013-10-25 19:17:50.594612,134.43,146_fhe
38.86,-99.39,53.04,14.35,2.46098e-05,2013-10-25 19:21:00,2013-10-25 19:15:36.167000,2013-10-25 19:16:15.143448,38.98,146_fhw
49.39,-82.32,67.8,15.35,2.46098e-05,2013-10-25 19:21:00,2013-10-25 19:15:36.167000,2013-10-25 19:19:15.039716,218.87,146_kap
52.16,-106.53,139.36,0.1,2.3591999999999997e-05,2013-10-26 06:06:00,2013-10-26 06:02:39.847000,2013-10-26 06:04:18.147768,98.3,147_sas
53.98,-122.59,133.34,23.1,2.3592e-05,2013-10-26 06:06:00,2013-10-26 06:02:39.847000,2013-10-26 06:04:15.012635,95.17,147_pgr
49.39,-82.32,141.92,22.67,2.40852e-05,2013-11-07 03:40:00,2013-11-07 03:38:05.683000,2013-11-07 03:38:34.471840,28.79,148_kap
43.27,-120.36,81.12,16.82,0.000497943,2014-02-25 00:49:00,2014-02-25 00:43:14.477000,2014-02-25 00:45:38.600965,144.12,150_cvw
53.98,-122.59,83.93,16.82,0.000497943,2014-02-25 00:49:00,2014-02-25 00:43:14.477000,2014-02-25 00:45:46.807906,152.33,150_pgr
37.93,-75.47,84.76,17.68,0.00031952,2014-10-24 21:41:00,2014-10-24 21:02:00.257000,2014-10-24 21:13:17.834395,677.58,151_wal
37.1,-77.95,82.66,17.68,0.00031952,2014-10-24 21:41:00,2014-10-24 21:02:00.257000,2014-10-24 21:14:21.145226,740.89,151_bks
38.86,-99.39,68.77,16.68,0.00031952,2014-10-24 21:41:00,2014-10-24 21:02:00.257000,2014-10-24 21:14:49.564898,769.31,151_fhe
38.86,-99.39,68.77,16.68,0.00031952,2014-10-24 21:41:00,2014-10-24 21:02:00.257000,2014-10-24 21:12:52.062087,651.81,151_fhw
43.27,-120.36,61.16,14.68,0.00031952,2014-10-24 21:41:00,2014-10-24 21:02:00.257000,2014-10-24 21:13:32.802983,692.55,151_cve
43.27,-120.36,61.16,14.68,0.00031952,2014-10-24 21:41:00,2014-10-24 21:02:00.257000,2014-10-24 21:13:32.662968,692.41,151_cvw
49.39,-82.32,84.53,17.68,0.00031952,2014-10-24 21:41:00,2014-10-24 21:02:00.257000,2014-10-24 21:30:25.905114,1705.65,151_kap
52.16,-106.53,73.83,15.68,0.00031952,2014-10-24 21:41:00,2014-10-24 21:02:00.257000,2014-10-24 21:14:32.577564,752.32,151_sas
53.98,-122.59,69.67,14.68,0.00031952,2014-10-24 21:41:00,2014-10-24 21:02:00.257000,2014-10-24 21:13:03.658209,663.4,151_pgr
37.93,-75.47,68.33,7.7,0.000228861,2014-06-10 11:42:00,2014-06-10 11:39:52.393000,2014-06-10 11:40:15.043617,22.65,152_wal
37.1,-77.95,70.44,7.7,0.000228861,2014-06-10 11:42:00,2014-06-10 11:39:52.393000,2014-06-10 11:40:17.616367,25.22,152_bks
38.86,-99.39,85.52,6.7,0.000228861,2014-06-10 11:42:00,2014-06-10 11:39:52.393000,2014-06-10 11:40:25.051399,32.66,152_fhe
38.86,-99.39,85.52,6.7,0.000228861,2014-06-10 11:42:00,2014-06-10 11:39:52.393000,2014-06-10 11:40:20.017177,27.62,152_fhw
53.32,-60.46,56.78,8.7,0.000228861,2014-06-10 11:42:00,2014-06-10 11:39:52.393000,2014-06-10 11:40:15.005812,22.61,152_gbr
49.39,-82.32,70.59,7.7,0.000228861,2014-06-10 11:42:00,2014-06-10 11:39:52.393000,2014-06-10 11:40:15.047494,22.65,152_kap
52.16,-106.53,83.69,5.7,0.000228861,2014-06-10 11:42:00,2014-06-10 11:39:52.393000,2014-06-10 11:40:25.604759,33.21,152_sas
38.86,-99.39,114.39,5.93,0.000201076,2014-10-26 10:56:00,2014-10-26 10:16:00.660000,2014-10-26 10:48:32.200077,1951.54,153_fhe
37.93,-75.47,57.91,10.78,0.000206868,2014-10-27 14:47:00,2014-10-27 14:14:15.733000,2014-10-27 14:19:47.096952,331.36,154_wal
37.1,-77.95,58.4,10.78,0.000206868,2014-10-27 14:47:00,2014-10-27 14:14:15.733000,2014-10-27 14:22:21.103289,485.37,154_bks
38.86,-99.39,71.87,9.78,0.000206868,2014-10-27 14:47:00,2014-10-27 14:14:15.733000,2014-10-27 14:22:20.717870,484.98,154_fhe
38.86,-99.39,71.87,9.78,0.000206868,2014-10-27 14:47:00,2014-10-27 14:14:15.733000,2014-10-27 14:27:32.182388,796.45,154_fhw
43.27,-120.36,87.67,7.78,0.000206868,2014-10-27 14:47:00,2014-10-27 14:14:15.733000,2014-10-27 14:29:44.542524,928.81,154_cve
53.32,-60.46,67.35,11.78,0.000206868,2014-10-27 14:47:00,2014-10-27 14:14:15.733000,2014-10-27 14:23:15.001167,539.27,154_gbr
49.39,-82.32,70.05,10.78,0.000206868,2014-10-27 14:47:00,2014-10-27 14:14:15.733000,2014-10-27 14:21:31.459386,435.73,154_kap
52.16,-106.53,83.21,8.78,0.000206868,2014-10-27 14:47:00,2014-10-27 14:14:15.733000,2014-10-27 14:34:39.604597,1223.87,154_sas
37.93,-75.47,34.79,13.75,0.00016674299999999999,2014-09-10 17:45:00,2014-09-10 17:23:26.323000,2014-09-10 17:26:57.970736,211.65,156_wal
38.86,-99.39,35.88,12.75,0.000166743,2014-09-10 17:45:00,2014-09-10 17:23:26.323000,2014-09-10 17:27:47.674243,261.35,156_fhe
38.86,-99.39,35.88,12.75,0.00016674299999999999,2014-09-10 17:45:00,2014-09-10 17:23:26.323000,2014-09-10 17:27:33.361280,247.04,156_fhw
43.27,-120.36,48.44,10.75,0.000166743,2014-09-10 17:45:00,2014-09-10 17:23:26.323000,2014-09-10 17:30:01.740554,395.42,156_cve
43.27,-120.36,48.44,10.75,0.00016674299999999999,2014-09-10 17:45:00,2014-09-10 17:23:26.323000,2014-09-10 17:29:29.803143,363.48,156_cvw
52.16,-106.53,50.05,11.75,0.000166743,2014-09-10 17:45:00,2014-09-10 17:23:26.323000,2014-09-10 17:29:00.524977,334.2,156_sas
53.98,-122.59,57.03,10.75,0.00016674299999999999,2014-09-10 17:45:00,2014-09-10 17:23:26.323000,2014-09-10 17:28:48.192094,321.87,156_pgr
37.93,-75.47,58.77,10.47,0.00016665900000000002,2014-10-22 14:28:00,2014-10-22 14:05:24.417000,2014-10-22 14:06:47.084701,82.67,157_wal
37.1,-77.95,59.47,10.47,0.00016665900000000002,2014-10-22 14:28:00,2014-10-22 14:05:24.417000,2014-10-22 14:05:42.203330,17.79,157_bks
38.86,-99.39,73.82,9.47,0.00016665900000000002,2014-10-22 14:28:00,2014-10-22 14:05:24.417000,2014-10-22 14:10:20.769636,296.35,157_fhe
38.86,-99.39,73.82,9.47,0.00016665900000000002,2014-10-22 14:28:00,2014-10-22 14:05:24.417000,2014-10-22 14:11:23.858334,359.44,157_fhw
53.32,-60.46,66.57,11.47,0.00016665900000000002,2014-10-22 14:28:00,2014-10-22 14:05:24.417000,2014-10-22 14:06:07.001268,42.58,157_gbr
49.39,-82.32,70.57,10.47,0.00016665900000000002,2014-10-22 14:28:00,2014-10-22 14:05:24.417000,2014-10-22 14:07:20.841312,116.42,157_kap
37.93,-75.47,55.13,12.43,0.000162231,2014-11-07 17:26:00,2014-11-07 16:55:27.890000,2014-11-07 17:04:55.209596,567.32,158_wal
37.1,-77.95,53.96,12.43,0.000162231,2014-11-07 17:26:00,2014-11-07 16:55:27.890000,2014-11-07 17:05:30.556026,602.67,158_bks
38.86,-99.39,56.73,11.43,0.000162231,2014-11-07 17:26:00,2014-11-07 16:55:27.890000,2014-11-07 17:06:50.213288,682.32,158_fhe
38.86,-99.39,56.73,11.43,0.000162231,2014-11-07 17:26:00,2014-11-07 16:55:27.890000,2014-11-07 17:08:02.812338,754.92,158_fhw
53.32,-60.46,72.94,13.43,0.000162231,2014-11-07 17:26:00,2014-11-07 16:55:27.890000,2014-11-07 17:15:04.805436,1176.92,158_gbr
49.39,-82.32,65.82,12.43,0.000162231,2014-11-07 17:26:00,2014-11-07 16:55:27.890000,2014-11-07 17:21:34.406227,1566.52,158_kap
52.16,-106.53,70.89,11.43,0.000162231,2014-11-07 17:26:00,2014-11-07 16:55:27.890000,2014-11-07 17:22:04.055447,1596.17,158_sas
37.1,-77.95,56.72,8.87,0.000154885,2014-06-10 12:52:00,2014-06-10 12:40:23.443000,2014-06-10 12:43:27.845286,184.4,159_bks
38.86,-99.39,72.96,7.87,0.000154885,2014-06-10 12:52:00,2014-06-10 12:40:23.443000,2014-06-10 12:44:40.075738,256.63,159_fhe
38.86,-99.39,72.96,7.87,0.000154885,2014-06-10 12:52:00,2014-06-10 12:40:23.443000,2014-06-10 12:46:25.048383,361.61,159_fhw
43.27,-120.36,85.82,5.87,0.000154885,2014-06-10 12:52:00,2014-06-10 12:40:23.443000,2014-06-10 12:45:44.390110,320.95,159_cve
43.27,-120.36,85.82,5.87,0.000154885,2014-06-10 12:52:00,2014-06-10 12:40:23.443000,2014-06-10 12:45:58.824748,335.38,159_cvw
53.32,-60.46,46.64,9.87,0.000154885,2014-06-10 12:52:00,2014-06-10 12:40:23.443000,2014-06-10 12:42:47.945023,144.5,159_gbr
49.39,-82.32,59.32,8.87,0.000154885,2014-06-10 12:52:00,2014-06-10 12:40:23.443000,2014-06-10 12:42:34.409183,130.97,159_kap
52.16,-106.53,73.95,6.87,0.000154885,2014-06-10 12:52:00,2014-06-10 12:40:23.443000,2014-06-10 12:46:43.082380,379.64,159_sas
53.98,-122.59,82.07,5.87,0.000154885,2014-06-10 12:52:00,2014-06-10 12:40:23.443000,2014-06-10 12:44:36.005278,252.56,159_pgr
37.93,-75.47,63.34,13.53,0.000125085,2014-01-07 18:32:00,2014-01-07 18:09:40.337000,2014-01-07 18:15:50.191708,369.85,161_wal
37.1,-77.95,61.87,13.53,0.000125085,2014-01-07 18:32:00,2014-01-07 18:09:40.337000,2014-01-07 18:13:00.585935,200.25,161_bks
38.86,-99.39,61.2,12.53,0.000125085,2014-01-07 18:32:00,2014-01-07 18:09:40.337000,2014-01-07 18:15:37.743827,357.41,161_fhe
38.86,-99.39,61.2,12.53,0.000125085,2014-01-07 18:32:00,2014-01-07 18:09:40.337000,2014-01-07 18:13:17.768340,217.43,161_fhw
43.27,-120.36,69.14,10.53,0.000125085,2014-01-07 18:32:00,2014-01-07 18:09:40.337000,2014-01-07 18:11:59.112765,138.78,161_cve
49.39,-82.32,140.49,1.05,0.000110185,2014-10-19 05:03:00,2014-10-19 04:23:01.537000,2014-10-19 04:35:00.006929,718.47,162_kap
52.16,-106.53,132.42,23.05,0.000110185,2014-10-19 05:03:00,2014-10-19 04:23:01.537000,2014-10-19 04:25:29.278022,147.74,162_sas
53.98,-122.59,124.24,22.05,0.000110185,2014-10-19 05:03:00,2014-10-19 04:23:01.537000,2014-10-19 04:31:06.127793,484.59,162_pgr
37.1,-77.95,34.31,13.8,0.000101833,2014-03-29 17:48:00,2014-03-29 17:45:06.447000,2014-03-29 17:45:23.831955,17.38,163_bks
38.86,-99.39,37.4,12.8,0.000101833,2014-03-29 17:48:00,2014-03-29 17:45:06.447000,2014-03-29 17:45:42.651762,36.2,163_fhe
38.86,-99.39,37.4,12.8,0.000101833,2014-03-29 17:48:00,2014-03-29 17:45:06.447000,2014-03-29 17:45:45.197025,38.75,163_fhw
43.27,-120.36,50.11,10.8,0.000101833,2014-03-29 17:48:00,2014-03-29 17:45:06.447000,2014-03-29 17:46:15.061537,68.61,163_cve
43.27,-120.36,50.11,10.8,0.000101833,2014-03-29 17:48:00,2014-03-29 17:45:06.447000,2014-03-29 17:46:15.031104,68.58,163_cvw
53.32,-60.46,53.94,14.8,0.000101833,2014-03-29 17:48:00,2014-03-29 17:45:06.447000,2014-03-29 17:45:21.890223,15.44,163_gbr
52.16,-106.53,51.55,11.8,0.000101833,2014-03-29 17:48:00,2014-03-29 17:45:06.447000,2014-03-29 17:45:54.177422,47.73,163_sas
53.98,-122.59,58.63,10.8,0.000101833,2014-03-29 17:48:00,2014-03-29 17:45:06.447000,2014-03-29 17:45:25.576511,19.13,163_pgr
53.32,-60.46,79.39,6.1,0.000103974,2014-06-11 09:06:00,2014-06-11 09:01:56.900000,2014-06-11 09:03:31.469517,94.57,164_gbr
37.1,-77.95,49.4,13.13,0.00010439299999999999,2014-10-25 17:08:00,2014-10-25 16:50:00.203000,2014-10-25 16:57:27.170474,446.97,165_bks
38.86,-99.39,53.89,12.13,0.000104393,2014-10-25 17:08:00,2014-10-25 16:50:00.203000,2014-10-25 16:55:46.592028,346.39,165_fhe
